Timestamp[ms],PWM_motor,PWM_elevon,Rate_x[deg/s],Rate_y[deg/s],Rate_z[deg/s]
30922,0,1768,36,-1,1
30930,0,1658,206,29,2
30938,0,1572,297,32,2
30946,0,1515,334,38,16
30955,0,1500,278,74,16
30964,0,1540,238,31,0
30972,0,1626,22,-9,4
30980,0,1717,-251,-24,-7
30989,0,1797,-419,-37,8
30997,0,1846,-397,-43,7
31006,0,1840,-284,-34,-8
31015,0,1781,-91,-10,1
31023,0,1685,137,2,2
31031,0,1595,273,18,5
31039,0,1527,310,-1,16
31051,0,1500,314,55,28
31060,0,1546,272,20,5
31068,0,1635,87,-11,6
31076,0,1727,-195,-21,-4
31084,0,1804,-395,-36,-10
31094,0,1846,-382,-22,-15
31102,0,1832,-264,-28,-10
31110,0,1772,-66,-12,2
31118,0,1685,145,16,-5
31127,0,1595,291,30,-6
31136,0,1521,266,12,12
31144,0,1500,229,8,4
31153,0,1532,129,6,4
31161,0,1614,-92,-17,-4
31169,0,1705,-330,-42,-4
31178,0,1788,-372,-25,-6
31187,0,1843,-244,-28,1
31195,0,1840,-101,-5,1
31203,0,1788,103,16,-3
31211,0,1705,251,24,0
31221,0,1614,297,32,4
31232,0,1526,316,25,36
31240,0,1502,365,44,40
31248,0,1542,257,10,21
31256,0,1618,-51,-22,0
31266,0,1710,-274,-18,-8
31274,0,1808,-397,-39,-2
31282,0,1847,-461,-32,-11
31291,0,1838,-341,-51,-9
31299,0,1775,-132,-16,-3
31308,0,1688,109,6,4
31316,0,1587,258,0,-8
31325,0,1522,298,41,-8
31333,0,1500,272,28,3
31341,0,1532,234,36,2
31351,0,1603,84,-2,3
31359,0,1717,-189,-5,-3
31367,0,1798,-400,-22,-7
31375,0,1844,-432,-34,-9
31384,0,1843,-327,-28,-8
31393,0,1786,-132,-9,-16
31401,0,1690,101,9,-2
31412,0,1599,278,11,0
31420,0,1513,318,77,1
31430,0,1501,381,44,33
31438,0,1554,298,22,9
31446,0,1636,165,10,-5
31454,0,1728,-99,-21,1
31463,0,1806,-336,-33,2
31472,0,1848,-370,0,-9
31480,0,1830,-178,-31,3
31488,0,1767,27,-14,0
31497,0,1678,181,3,7
31505,0,1578,216,33,0
31513,0,1517,236,1,8
31523,0,1500,276,34,8
31531,0,1547,178,0,13
31539,0,1627,-106,-13,-4
31547,0,1719,-317,-21,-2
31556,0,1800,-390,-36,6
31565,0,1847,-310,-38,-1
31573,0,1833,-121,-14,4
31581,0,1773,71,0,2
31590,0,1685,202,16,2
31602,0,1584,259,14,-11
31610,0,1504,278,11,-22
31618,0,1508,340,15,-4
31627,0,1560,247,2,3
31635,0,1655,-44,-7,-2
31644,0,1747,-235,-14,-6
31652,0,1825,-347,-50,4
31661,0,1849,-451,-30,-17
31669,0,1818,-326,-31,0
31677,0,1747,-94,-13,2
31686,0,1654,133,0,2
31695,0,1559,217,12,10
31703,0,1505,223,24,2
31711,0,1507,275,52,-10
31720,0,1557,236,6,15
31729,0,1652,10,-6,3
31737,0,1755,-250,-24,-8
31745,0,1824,-371,-6,3
31754,0,1849,-251,-19,-10
31762,0,1819,-24,-17,-5
31771,0,1748,140,10,6
31782,0,1644,231,27,-6
31790,0,1535,241,42,2
31799,0,1501,298,45,11
31807,0,1521,250,3,7
31816,0,1586,-6,1,0
31824,0,1688,-225,7,-6
31833,0,1776,-349,-40,-14
31841,0,1839,-445,-40,-7
31849,0,1846,-407,-38,-6
31859,0,1804,-198,-6,4
31867,0,1701,37,5,-6
31875,0,1608,248,1,5
31883,0,1534,290,22,0
31892,0,1500,259,57,3
31901,0,1522,261,-3,14
31909,0,1599,193,-12,5
31917,0,1692,-66,-15,0
31926,0,1779,-324,-29,1
31934,0,1841,-401,-22,-10
31943,0,1845,-280,-22,4
31951,0,1792,-80,-19,2
31963,0,1708,148,15,4
31971,0,1572,245,10,-8
31979,0,1513,268,42,9
31988,0,1501,290,69,15
31997,0,1547,310,15,10
32005,0,1639,121,2,3
32013,0,1705,-183,-6,-4
32021,0,1751,-335,-42,4
32031,0,1791,-371,-50,10
32039,0,1828,-309,-22,-11
32047,0,1845,-115,-23,6
32056,0,1849,109,21,6
32064,0,1838,241,28,-5
32073,0,1815,252,42,-3
32081,0,1776,255,87,1
32090,0,1733,342,30,-3
32098,0,1680,337,28,20
32106,0,1632,167,8,-1
32115,0,1587,15,-1,1
32124,0,1545,-133,-12,-1
32132,0,1515,-242,-31,-27
32143,0,1501,-298,-35,6
32151,0,1504,-384,-26,-17
32160,0,1521,-363,-25,5
32169,0,1555,-258,-45,-3
32177,0,1600,-218,-29,5
32185,0,1646,-138,-15,-2
32193,0,1694,13,-3,-3
32203,0,1740,130,-8,4
32211,0,1791,176,20,-3
32219,0,1823,265,30,-5
32227,0,1842,330,18,4
32236,0,1849,255,9,0
32245,0,1842,248,46,-27
32253,0,1818,338,41,19
32261,0,1785,318,55,20
32270,0,1743,199,45,7
32278,0,1691,52,-8,-5
32287,0,1643,-67,16,-1
32295,0,1592,-103,-6,-3
32304,0,1553,-151,-9,0
32312,0,1520,-264,-32,-8
32323,0,1503,-349,-55,-12
32332,0,1502,-383,-50,8
32340,0,1519,-318,-25,5
32349,0,1547,-237,-47,2
32357,0,1590,-196,-30,0
32365,0,1635,-120,-8,1
32375,0,1683,-5,10,-3
32383,0,1741,100,12,-2
32391,0,1783,151,14,-1
32399,0,1816,236,24,-4
32408,0,1839,302,21,-2
32417,0,1849,311,37,-15
32425,0,1843,280,51,22
32433,0,1824,361,15,45
32442,0,1793,285,21,-2
32450,0,1748,188,29,-9
32459,0,1702,57,6,5
32467,0,1648,-68,-1,-6
32476,0,1601,-90,-1,-2
32484,0,1556,-137,-32,-5
32492,0,1526,-251,-22,-3
32504,0,1506,-315,-36,-6
32512,0,1501,-367,-30,-23
32521,0,1514,-337,-25,-2
32529,0,1544,-261,-38,0
32537,0,1580,-230,-29,6
32546,0,1624,-198,3,0
32555,0,1678,-99,0,4
32563,0,1731,54,9,1
32571,0,1774,170,6,-1
32579,0,1810,251,31,10
32589,0,1835,323,0,6
32597,0,1849,297,61,-7
32605,0,1846,327,78,15
32613,0,1829,370,26,7
32622,0,1801,307,39,55
32631,0,1758,207,29,14
32639,0,1707,70,7,1
32647,0,1659,-44,-2,-3
32656,0,1612,-91,-10,-3
32664,0,1565,-117,-39,1
32673,0,1532,-216,-58,2
32681,0,1508,-334,-12,-2
32692,0,1500,-355,-41,3
32701,0,1510,-330,-40,8
32710,0,1537,-287,-25,13
32718,0,1576,-234,-43,4
32726,0,1619,-193,-13,-2
32735,0,1667,-98,-9,-1
32743,0,1721,62,5,0
32752,0,1765,150,12,-4
32760,0,1807,227,10,14
-32767,0,1833,324,20,2
-32759,0,1848,383,34,-22
-32751,0,1848,334,54,-41
-32741,0,1834,344,36,4
-32733,0,1800,345,43,-16
-32725,0,1762,195,26,-5
-32717,0,1717,41,8,-1
-32708,0,1670,-45,-3,1
-32700,0,1616,-67,-8,0
-32691,0,1573,-131,-24,0
-32683,0,1535,-209,-52,-2
-32672,0,1511,-311,-39,-4
-32663,0,1500,-314,-45,-2
-32654,0,1509,-310,-48,12
-32646,0,1534,-292,-14,-2
-32638,0,1567,-231,-38,5
-32629,0,1609,-178,-15,6
-32621,0,1662,-104,-21,-3
-32612,0,1710,51,6,-1
-32603,0,1761,173,13,1
-32595,0,1803,245,23,6
-32587,0,1831,257,30,-6
-32579,0,1846,258,31,-1
-32569,0,1849,249,57,-24
-32561,0,1834,389,19,44
-32553,0,1808,380,35,43
-32545,0,1771,213,21,-18
-32536,0,1728,107,12,-4
-32527,0,1674,9,5,-3
-32519,0,1621,-68,-7,0
-32511,0,1577,-121,-31,-1
-32502,0,1541,-169,-30,7
-32491,0,1513,-271,-33,-11
-32482,0,1500,-362,-44,10
-32474,0,1507,-409,-45,0
-32465,0,1527,-323,-33,-16
-32457,0,1563,-207,-43,1
-32449,0,1605,-198,-11,-5
-32440,0,1651,-158,-7,-4
-32431,0,1705,4,14,-2
-32423,0,1756,142,15,-1
-32415,0,1796,253,26,3
-32407,0,1825,314,50,14
-32397,0,1844,345,16,19
-32389,0,1849,307,36,61
-32381,0,1838,437,44,-9
-32373,0,1814,435,31,-14
-32364,0,1780,251,35,-26
-32355,0,1733,98,19,-8
-32347,0,1679,-23,9,2
-32339,0,1631,-87,1,-2
-32330,0,1587,-122,-16,-4
-32319,0,1545,-199,-39,4
-32310,0,1510,-285,-38,-13
-32302,0,1500,-331,-23,-7
-32294,0,1504,-327,-47,10
-32285,0,1522,-309,-18,-16
-32277,0,1555,-259,-42,-5
-32268,0,1595,-234,-16,-1
-32259,0,1646,-176,-11,0
-32251,0,1700,-12,5,4
-32243,0,1747,129,2,0
-32235,0,1787,235,21,-8
-32225,0,1820,296,43,9
-32217,0,1844,330,40,-24
-32209,0,1849,301,65,9
-32201,0,1841,306,43,82
-32192,0,1821,369,56,-10
-32183,0,1784,291,32,2
-32175,0,1737,164,8,-10
-32167,0,1690,0,1,0
-32158,0,1642,-88,1,-3
-32147,0,1591,-49,-7,-1
-32138,0,1540,-49,-42,7
-32130,0,1512,-243,-53,0
-32122,0,1500,-419,-11,-15
-32113,0,1502,-463,-57,3
-32105,0,1519,-422,-12,-6
-32096,0,1547,-327,-58,3
-32087,0,1590,-238,-23,1
-32079,0,1641,-171,-9,-9
-32071,0,1689,-16,10,0
-32063,0,1736,139,10,2
-32053,0,1779,256,45,6
-32045,0,1820,359,46,-13
-32037,0,1841,346,52,32
-32029,0,1849,299,58,-35
-32020,0,1844,396,52,-32
-32011,0,1823,364,13,-30
-32003,0,1788,263,29,0
-31995,0,1748,132,20,3
-31986,0,1701,7,4,-6
-31975,0,1647,-86,-1,-6
-31966,0,1585,-51,-14,0
-31958,0,1543,-70,-24,-1
-31950,0,1517,-216,-8,4
-31941,0,1502,-318,-24,-5
-31933,0,1501,-416,-48,10
-31924,0,1515,-532,-30,-11
-31915,0,1544,-434,-46,-9
-31907,0,1586,-229,-22,10
-31899,0,1630,-114,-24,7
-31891,0,1678,-59,-2,-1
-31881,0,1726,45,13,-1
-31873,0,1780,229,28,-6
-31865,0,1814,368,-12,9
-31857,0,1837,386,39,21
-31848,0,1849,311,9,45
-31839,0,1846,338,78,-81
-31831,0,1826,359,48,-39
-31823,0,1796,305,4,-24
-31814,0,1757,180,29,5
-31802,0,1706,-1,2,-4
-31794,0,1634,-70,14,-1
-31786,0,1589,-36,-13,-1
-31778,0,1551,-34,-26,-2
-31769,0,1522,-181,-15,-13
-31760,0,1503,-305,-31,-1
-31752,0,1501,-364,-74,-9
-31743,0,1513,-473,-57,-5
-31735,0,1541,-418,-27,-4
-31727,0,1577,-267,-46,-2
-31719,0,1620,-174,-20,1
-31709,0,1667,-87,-1,2
-31701,0,1727,20,-2,-1
-31693,0,1771,133,20,4
-31685,0,1807,290,29,6
-31676,0,1833,415,41,33
-31667,0,1848,383,22,16
-31659,0,1846,346,49,6
-31651,0,1831,348,54,2
-31642,0,1804,352,13,-20
-31630,0,1762,136,16,0
-31622,0,1693,19,8,0
-31614,0,1645,-73,7,-4
-31606,0,1599,-56,-4,-6
-31597,0,1559,-30,-24,2
-31588,0,1524,-154,-51,-4
-31580,0,1504,-348,-25,-1
-31572,0,1500,-398,-68,2
-31563,0,1509,-492,-49,-8
-31555,0,1534,-434,-23,-8
-31546,0,1568,-278,-35,10
-31537,0,1615,-147,-21,7
-31529,0,1668,-51,-20,7
